公告,#genre#
广东卫视高清,http://183.51.190.149:6633/udp/239.77.1.19:5146 
广东卫视高清,http://183.51.190.149:6633/udp/239.77.1.152:5146 
广东卫视高清,http://183.51.190.149:6633/udp/239.77.0.84:5146 
广东卫视高清,http://183.51.190.221:6633/udp/239.77.1.19:5146 
广东卫视高清,http://183.51.190.221:6633/udp/239.77.1.152:5146 
广东卫视高清,http://183.51.190.221:6633/udp/239.77.0.84:5146 
广东卫视高清,http://119.32.12.31:2901/udp/224.1.100.95:11111 
广东卫视高清,http://119.32.12.31:2901/udp/224.1.100.96:11111 
广东卫视高清,http://119.32.12.44:2901/udp/224.1.100.95:11111 
广东卫视高清,http://119.32.12.44:2901/udp/224.1.100.96:11111 
广东卫视高清,http://119.32.12.32:2901/udp/224.1.100.95:11111 
广东卫视高清,http://119.32.12.32:2901/udp/224.1.100.96:11111 
广东卫视高清,http://43.136.119.99/zb0.php?id=239.77.1.19:5146 
广东卫视高清,http://43.136.119.99/zb0.php?id=239.77.1.152:5146 
广东卫视高清,http://43.136.119.99/zb0.php?id=239.77.0.84:5146 
广东卫视超清,http://183.51.190.62:6633/udp/239.77.0.166:5146 
广东卫视超清,http://183.51.190.149:6633/udp/239.77.0.166:5146 
广东卫视超清,http://183.51.190.221:6633/udp/239.77.0.166:5146 
广东卫视超清,http://43.136.119.99/zb0.php?id=239.77.0.166:5146 
广东珠江,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/index.m3u8 
广东珠江,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/1.m3u8 
广东珠江,http://183.24.48.6:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0 
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-26.m3u8 
广东珠江,https://stream1.freetv.fun/5f12b986a77ebe5440c508c13895b3e7f8767b2a47c79f3f5fe948097e15337d.m3u8 
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-25.ctv 
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-18.ctv 
广东珠江,https://stream1.freetv.fun/cd093c8b92ae68affb34b3b0f147bbdac575b4eee76ac0410e85d2777d808b6e.m3u8 
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-13.ctv 
广东珠江,https://stream1.freetv.fun/ipv6-yan-dong-zhu-jiang-14.m3u8 
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-23.ctv 
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-7.m3u8 
广东珠江,https://stream1.freetv.fun/3e6c646d717a824425bca6f4f12c9091cc4725ab1afa8227b24b7a5bc6fcb019.m3u8 
广东珠江,http://r.jdshipin.com/sE5vO 
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-gao-qing-1.m3u8 
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-2.ctv 
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-4.ctv 
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-11.m3u8 
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-22.ctv 
广东珠江,https://stream1.freetv.fun/943a56c1980ac8d65adeb0603437a8cd8da6241b019e93bba89c37ff050946e5.m3u8 
广东珠江,https://stream1.freetv.fun/967c330a56e8f2fed10ea053ac29b132d29e323680b5e20a53e3af6bcf7b2f54.m3u8 
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8 
广东珠江,https://stream1.freetv.fun/ipv6-yan-dong-zhu-jiang-8.m3u8 
广东珠江,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=zhujiang 
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-10.ctv 
广东珠江,http://gmxw.7766.org:808/hls/83/index.m3u8 
广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-21.ctv 
广东珠江,https://stream1.freetv.fun/468bff09871ed8a1eba7a539f461001a9683ac2cbb084ef2d52449c7f1a52478.m3u8 
广东珠江,https://stream1.freetv.fun/40786b6f9348d6a09c1f7c2fd8d7b3675ba4d6b8806af864cdb21ddc61a932e5.ctv 
广东珠江,https://stream1.freetv.fun/bda519d40a214c2bfff9c5a5949d89c7eb82aba6d67a36488b379ed75adb598d.ctv 
广东珠江高清,http://183.51.190.62:6633/udp/239.77.0.1:5146 
广东珠江高清,http://183.51.190.149:6633/udp/239.77.0.1:5146 
广东珠江高清,http://183.51.190.221:6633/udp/239.77.0.1:5146 
广东珠江高清,http://119.32.12.31:2901/udp/224.1.100.23:11111 
广东珠江高清,http://119.32.12.31:2901/udp/224.1.100.24:11111 
广东珠江高清,http://119.32.12.44:2901/udp/224.1.100.23:11111 
广东珠江高清,http://119.32.12.44:2901/udp/224.1.100.24:11111 
广东珠江高清,http://119.32.12.32:2901/udp/224.1.100.23:11111 
广东珠江高清,http://119.32.12.32:2901/udp/224.1.100.24:11111 
广东珠江高清,http://43.136.119.99/zb0.php?id=239.77.0.1:5146 
广东珠江高清,https://stream1.freetv.fun/yan-dong-zhu-jiang-21.m3u8 
广东珠江超清,http://183.51.190.62:6633/udp/239.77.0.114:5146 
广东珠江超清,http://183.51.190.149:6633/udp/239.77.0.114:5146 
广东珠江超清,http://183.51.190.221:6633/udp/239.77.0.114:5146 
广东珠江超清,http://43.136.119.99/zb0.php?id=239.77.0.114:5146 
广东珠江IPV6,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000011655/1.m3u8 
广东珠江IPV6,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000003000000033/index.m3u8?stbId=3&livemode=1&hlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000033&IASHttpSessionId=OTT19019320240419154124000281&yang-1989 
广东珠江频道,http://43.136.119.99/douyin.php?id=gdtvzjpd 
广东体育,http://183.24.48.6:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-5.m3u8 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-3.ctv 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-14.ctv 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-22.ctv 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-23.m3u8 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-17.m3u8 
广东体育,https://stream1.freetv.fun/e05d674500d8dcf73754cb11d4dcd8ef9e88f287888a1b71fd0766e90963db66.m3u8 
广东体育,http://www.zzlag.top:9003/hls/30/index.m3u8 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-13.ctv 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-11.ctv 
广东体育,http://113.15.184.8:8181/tsfile/live/1001_1.m3u8 
广东体育,http://www.zzlag.top:9087/tsfile/live/1036_1.m3u8?key=txiptv 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-10.m3u8 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-7.m3u8 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-8.ctv 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-9.ctv 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-gao-qing-2.m3u8 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-4.m3u8 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-16.ctv 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-24.ctv 
广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-15.m3u8 
广东体育高清,http://119.32.12.31:2901/udp/224.1.100.33:11111 
广东体育高清,http://119.32.12.31:2901/udp/224.1.100.34:11111 
广东体育高清,http://119.32.12.44:2901/udp/224.1.100.33:11111 
广东体育高清,http://119.32.12.44:2901/udp/224.1.100.34:11111 
广东体育高清,http://119.32.12.32:2901/udp/224.1.100.33:11111 
广东体育高清,http://119.32.12.32:2901/udp/224.1.100.34:11111 
广东体育超清,http://183.51.190.62:6633/udp/239.77.0.168:5146 
广东体育超清,http://183.51.190.149:6633/udp/239.77.0.168:5146 
广东体育超清,http://183.51.190.221:6633/udp/239.77.0.168:5146 
广东体育超清,http://43.136.119.99/zb0.php?id=239.77.0.168:5146 
广东影视高清,http://183.51.190.62:6633/udp/239.77.0.217:5146 
广东影视高清,http://183.51.190.149:6633/udp/239.77.0.217:5146 
广东影视高清,http://183.51.190.221:6633/udp/239.77.0.217:5146 
广东影视高清,http://43.136.119.99/zb0.php?id=239.77.0.217:5146 
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010108/1.m3u8 
大湾区卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226442/index.m3u8 
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000011619/index.m3u8 
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000011619/1.m3u8 
大湾区卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226442/index.m3u8 
大湾区卫视,http://119.32.12.31:2901/udp/224.1.100.7:11111 
大湾区卫视,http://119.32.12.44:2901/udp/224.1.100.7:11111 
大湾区卫视,http://119.32.12.32:2901/udp/224.1.100.7:11111 
大湾区卫视,http://110.177.146.171:888/rtp/239.1.1.69:8069 
大湾区卫视,http://223.10.115.195:8083/rtp/239.1.1.69:8069 
大湾区卫视,http://223.10.39.207:8082/rtp/239.1.1.69:8069 
大湾区卫视,https://php.17186.eu.org/gdtv/web/nfws.m3u8 
大湾区卫视,http://beijinglive.online.domybox.com:91/live/NFWS-1500k/live.m3u8 
大湾区卫视,http://124.205.11.205:91/live/NFWS-1500k/live.m3u8 
大湾区卫视,http://ygbh666.cn/aikmigu.php?id=dwqws 
大湾区卫视,http://gmxw.7766.org:808/hls/132/index.m3u8 
大湾区卫视,http://110.177.146.171:888/udp/239.1.1.69:8069 
大湾区卫视,https://stream1.freetv.fun/9e44565ab6186689007a295d8b94b2a970fafde637068b0e3837e5f84689a8f3.m3u8 
大湾区卫视,http://124.205.11.242:91/live/NFWS-1500k/live.m3u8 
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8 
大湾区卫视高清,http://183.51.190.62:6633/udp/239.77.0.215:5146 
大湾区卫视高清,http://183.51.190.149:6633/udp/239.77.0.215:5146 
大湾区卫视高清,http://183.51.190.221:6633/udp/239.77.0.215:5146 
大湾区卫视高清,http://43.136.119.99/zb0.php?id=239.77.0.215:5146 
广东民生高清,http://183.51.190.62:6633/udp/239.77.0.225:5146 
广东民生高清,http://183.51.190.149:6633/udp/239.77.0.225:5146 
广东民生高清,http://183.51.190.221:6633/udp/239.77.0.225:5146 
广东民生高清,http://43.136.119.99/zb0.php?id=239.77.0.225:5146 
广东少儿高清,http://183.51.190.62:6633/udp/239.77.0.250:5146 
广东少儿高清,http://183.51.190.149:6633/udp/239.77.0.250:5146 
广东少儿高清,http://183.51.190.221:6633/udp/239.77.0.250:5146 
广东少儿高清,http://43.136.119.99/zb0.php?id=239.77.0.250:5146 
广东新闻,http://119.32.12.31:2901/udp/224.1.100.5:11111 
广东新闻,http://119.32.12.44:2901/udp/224.1.100.5:11111 
广东新闻,http://119.32.12.32:2901/udp/224.1.100.5:11111 
广东新闻,http://183.24.48.6:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-16.ctv 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-4.ctv 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-2.m3u8 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-20.m3u8 
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-1.ctv 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-12.ctv 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-9.ctv 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-3.ctv 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-7.ctv 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-14.ctv 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-8.m3u8 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-5.ctv 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-17.ctv 
广东新闻,http://mom.coms.hk:9901/tsfile/live/1008_1.m3u8 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-6.ctv 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-16.m3u8 
广东新闻,http://121.33.239.242:9901/tsfile/live/1008_1.m3u8 
广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-gao-qing-1.m3u8 
广东新闻高清,http://183.51.190.62:6633/udp/239.77.0.173:5146 
广东新闻高清,http://183.51.190.149:6633/udp/239.77.0.173:5146 
广东新闻高清,http://183.51.190.221:6633/udp/239.77.0.173:5146 
广东新闻高清,http://43.136.119.99/zb0.php?id=239.77.0.173:5146 
嘉佳卡通高清,http://183.51.190.62:6633/udp/239.77.0.179:5146 
嘉佳卡通高清,http://183.51.190.149:6633/udp/239.77.0.179:5146 
嘉佳卡通高清,http://183.51.190.221:6633/udp/239.77.0.179:5146 
嘉佳卡通高清,http://43.136.119.99/zb0.php?id=239.77.0.179:5146 
岭南戏曲高清,http://183.51.190.62:6633/udp/239.77.0.122:5146 
岭南戏曲高清,http://183.51.190.149:6633/udp/239.77.0.122:5146 
岭南戏曲高清,http://183.51.190.221:6633/udp/239.77.0.122:5146 
广东综艺4K,http://183.51.190.62:6633/udp/239.77.1.237:5146 
广东综艺4K,http://183.51.190.149:6633/udp/239.77.1.237:5146 
广东综艺4K,http://183.51.190.221:6633/udp/239.77.1.237:5146 
经济科教高清,http://183.51.190.62:6633/udp/239.77.0.85:5146 
经济科教高清,http://183.51.190.149:6633/udp/239.77.0.85:5146 
经济科教高清,http://183.51.190.221:6633/udp/239.77.0.85:5146 
经济科教高清,http://43.136.119.99/zb0.php?id=239.77.0.85:5146 
广州综合高清,http://183.51.190.62:6633/udp/239.253.43.71:5146 
广州综合高清,http://183.51.190.149:6633/udp/239.253.43.71:5146 
广州综合高清,http://183.51.190.221:6633/udp/239.253.43.71:5146 
广州综合高清,http://119.32.12.31:2901/udp/224.1.100.35:11111 
广州综合高清,http://119.32.12.31:2901/udp/224.1.100.36:11111 
广州综合高清,http://119.32.12.44:2901/udp/224.1.100.35:11111 
广州综合高清,http://119.32.12.44:2901/udp/224.1.100.36:11111 
广州综合高清,http://119.32.12.32:2901/udp/224.1.100.35:11111 
广州综合高清,http://119.32.12.32:2901/udp/224.1.100.36:11111 
广州综合高清,http://43.136.119.99/zb0.php?id=239.253.43.71:5146 
广州新闻高清,http://183.51.190.62:6633/udp/239.253.43.72:5146 
广州新闻高清,http://183.51.190.149:6633/udp/239.253.43.72:5146 
广州新闻高清,http://183.51.190.221:6633/udp/239.253.43.72:5146 
广州新闻高清,http://119.32.12.31:2901/udp/224.1.100.37:11111 
广州新闻高清,http://119.32.12.31:2901/udp/224.1.100.38:11111 
广州新闻高清,http://119.32.12.44:2901/udp/224.1.100.37:11111 
广州新闻高清,http://119.32.12.44:2901/udp/224.1.100.38:11111 
广州新闻高清,http://119.32.12.32:2901/udp/224.1.100.37:11111 
广州新闻高清,http://119.32.12.32:2901/udp/224.1.100.38:11111 
广州新闻高清,http://43.136.119.99/zb0.php?id=239.253.43.72:5146 
广州影视高清,http://183.51.190.62:6633/udp/239.253.43.73:5146 
广州影视高清,http://183.51.190.149:6633/udp/239.253.43.73:5146 
广州影视高清,http://183.51.190.221:6633/udp/239.253.43.73:5146 
广州影视高清,http://119.32.12.31:2901/udp/224.1.100.87:11111 
广州影视高清,http://119.32.12.31:2901/udp/224.1.100.88:11111 
广州影视高清,http://119.32.12.44:2901/udp/224.1.100.87:11111 
广州影视高清,http://119.32.12.44:2901/udp/224.1.100.88:11111 
广州影视高清,http://119.32.12.32:2901/udp/224.1.100.87:11111 
广州影视高清,http://119.32.12.32:2901/udp/224.1.100.88:11111 
广州影视高清,http://43.136.119.99/zb0.php?id=239.253.43.73:5146 
广州法治高清,http://183.51.190.62:6633/udp/239.253.43.74:5146 
广州法治高清,http://183.51.190.149:6633/udp/239.253.43.74:5146 
广州法治高清,http://183.51.190.221:6633/udp/239.253.43.74:5146 
广州法治高清,http://119.32.12.31:2901/udp/224.1.100.17:11111 
广州法治高清,http://119.32.12.31:2901/udp/224.1.100.18:11111 
广州法治高清,http://119.32.12.44:2901/udp/224.1.100.17:11111 
广州法治高清,http://119.32.12.44:2901/udp/224.1.100.18:11111 
广州法治高清,http://119.32.12.32:2901/udp/224.1.100.17:11111 
广州法治高清,http://119.32.12.32:2901/udp/224.1.100.18:11111 
广州法治高清,http://43.136.119.99/zb0.php?id=239.253.43.74:5146 
南国都市4K,http://183.51.190.62:6633/udp/239.253.43.99:5146 
南国都市4K,http://183.51.190.149:6633/udp/239.253.43.99:5146 
南国都市4K,http://183.51.190.221:6633/udp/239.253.43.99:5146 
南国都市4K,http://43.136.119.99/zb0.php?id=239.253.43.99:5146 
阳江-1,https://live.yjtvw.com:8081/live/yjtv1.m3u8 
阳江-2,https://live.yjtvw.com:8081/live/yjtv2.m3u8 
凤凰资讯,http://171.213.202.171:888/udp/239.93.0.118:2191 
凤凰资讯,http://171.213.202.171:888/udp/239.93.1.4:2191 
凤凰资讯,http://171.213.133.12:8889/udp/239.93.0.118:2191 
凤凰资讯,http://171.213.133.12:8889/udp/239.93.1.4:2191 
凤凰资讯,http:///udp/239.93.0.118:2191 
凤凰资讯,http:///udp/239.93.1.4:2191 
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx 
凤凰资讯,http://211.72.65.236:8576/.m3u8 
凤凰资讯,http://wouu.net:9977/udp/239.93.0.118:2191 
凤凰资讯,http://wouu.net:9977/udp/239.93.1.4:2191 
凤凰资讯,http://eastscreen.tv/ooooo.php?id=fhzx 
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv&playlive=1&authid=0 
凤凰资讯,http://115.230.189.122:9999/rtp/233.50.200.192:5140 
凤凰资讯,http://120.55.49.231:3095/rtp/233.50.200.192:5140 
凤凰资讯,http://220.168.240.238:9999/rtp/239.76.253.134:9000 
凤凰资讯,http://60.164.128.167:8029/rtp/239.255.30.70:8231 
凤凰资讯,http://www.lebaobei.top:6868/rtp/239.255.30.70:8231 
凤凰资讯,https://vip.taoiptv.cn/source/jsyd.php?id=HD-10000k-1080P-fhzixun5s.m3u8&sign=h51x7y 
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8 
凤凰资讯,http://171.213.130.157:8088/rtp/239.93.1.4:2191 
凤凰资讯,http://125.109.62.72:9999/rtp/233.50.200.192:5140 
凤凰资讯,http://220.188.225.211:9999/rtp/233.50.200.192:5140 
凤凰资讯,http://175.9.194.24:4502/rtp/239.76.253.134:9000 
凤凰资讯,http://171.213.145.170:9999/rtp/239.93.1.4:2191 
凤凰资讯,http://183.141.216.56:9999/rtp/233.50.200.192:5140 
凤凰资讯,http://183.141.216.56:9999/udp/233.50.200.192:5140 
凤凰资讯,https://stream1.freetv.fun/a5857ad51b58a0f7a8c9cbdf291571692b0eed9f5ab2cfce97a211260533c0d8.m3u8 
凤凰资讯,http://free.xiptv.x10.bz/kudou.php?id=122 
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8 
凤凰资讯,http://www.terrykang.cn:5678/sxg.php?id=test2_4000 
凤凰资讯,http://121.24.98.232:8090/hls/70/index.m3u8 
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8?key=txiptv 
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8 
凤凰资讯,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=phoenixinfo_hd 
凤凰资讯,http://58.215.231.60/live2.rxip.sc96655.com/live/test2_4000.m3u8 
凤凰资讯,https://stream1.freetv.fun/bfd140266f0bc1d9689c8cca261521038b45d662a160a3785d45d074b26899c2.m3u8 
凤凰资讯,http://117.27.190.42:9998/tsfile/live/23279_1.m3u8? 
凤凰资讯,https://stream1.freetv.fun/5fb13a1ac8acfc0fbc7121568b65c78e0383919949c35c2a7f278a1ddd081e2b.m3u8 
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8?zgangd 
凤凰资讯,http://ax.micaesoft.com/YMitv/YMITV_CN_ifengNEW.m3u8 
凤凰资讯,http://117.114.153.18:8180/TV00000000000000000068@HHZT 
凤凰资讯,http://117.114.153.26:8180/TV00000000000000000068@HHZT 
凤凰中文,http://171.213.202.171:888/udp/239.93.0.162:2192 
凤凰中文,http://171.213.202.171:888/udp/239.93.1.9:2192 
凤凰中文,http://171.213.133.12:8889/udp/239.93.0.162:2192 
凤凰中文,http://171.213.133.12:8889/udp/239.93.1.9:2192 
凤凰中文,http:///udp/239.93.0.162:2192 
凤凰中文,http:///udp/239.93.1.9:2192 
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw 
凤凰中文,http://211.72.65.236:8577/.m3u8 
凤凰中文,http://wouu.net:9977/udp/239.93.0.162:2192 
凤凰中文,http://wouu.net:9977/udp/239.93.1.9:2192 
凤凰中文,http://eastscreen.tv/ooooo.php?id=fhws 
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8?key=txiptv&playlive=1&authid=0 
凤凰中文,http://115.230.189.122:9999/rtp/233.50.200.191:5140 
凤凰中文,http://120.55.49.231:3095/rtp/233.50.200.191:5140 
凤凰中文,http://220.168.240.238:9999/rtp/239.76.253.135:9000 
凤凰中文,http://60.164.128.167:8029/rtp/239.255.30.50:8231 
凤凰中文,http://www.lebaobei.top:6868/rtp/239.255.30.50:8231 
凤凰中文,http://183.141.216.56:9999/udp/233.50.200.42:5140 
凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8 
凤凰中文,http://171.213.130.157:8088/rtp/239.93.1.9:2192 
凤凰中文,http://125.109.62.72:9999/rtp/233.50.200.191:5140 
凤凰中文,http://220.188.225.211:9999/rtp/233.50.200.191:5140 
凤凰中文,http://175.9.194.24:4502/rtp/239.76.253.135:9000 
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8 
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8 
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8?key=txiptv 
凤凰中文,https://stream1.freetv.fun/2b657a181daa345025199e7d6b8de95a1a87b19abceafbd16e2499a49da33c6f.m3u8 
凤凰中文,http://183.141.216.56:9999/rtp/233.50.200.191:5140 
凤凰中文,http://www.terrykang.cn:5678/sxg.php?id=test1_4000 
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8 
凤凰中文,https://stream1.freetv.fun/4e695e885cc20b20b7e3ec874fe52ed75e27443778c8ff29e498c4c9d7cec4a0.m3u8 
凤凰中文,https://vip.taoiptv.cn/source/jsyd.php?id=HD-10000k-1080P-fhchinese5s.m3u8&sign=h51x7y 
凤凰中文,http://free.xiptv.x10.bz/kudou.php?id=121 
凤凰中文,https://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8 
凤凰中文,http://117.27.190.42:9998/tsfile/live/23280_1.m3u8? 
凤凰中文,https://stream1.freetv.fun/91dffd2dca60b65821a94747f2f3020dfc9642bb89f86ed7fa6d8b0b7487c5d2.m3u8 
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8 
凤凰中文,https://stream1.freetv.fun/fe3d3346f748e4ec230691be958aff27e91c225b43b5855685cd1fbe79c56f60.m3u8 
凤凰中文,https://stream1.freetv.fun/2cd8b0d0e8b7bda9c76ae4e0d554782532055b48e88e266f743eaa21ca7e44e0.ctv 
凤凰中文,http://r.jdshipin.com/cCCzW 
凤凰中文,http://php.17186.eu.org/phtv/fhzw.m3u8 
